model_year,milage,accident,clean_title,price,turbo,is_luxury,is_upper_class,engine_score
2022,18000.0,0,1,92000.0,0,0,0,-0.048
2021,7500.0,0,1,48000.0,0,0,0,-0.014
2020,2900.0,0,1,105500.0,0,0,0,1.19
2023,2800.0,0,1,73300.0,0,0,0,-0.738
2017,51850.0,1,1,34500.0,0,0,0,-0.771
2019,4785.0,0,1,82499.0,0,0,0,2.186
2019,77648.0,0,1,35899.0,0,0,0,-0.964
2012,160000.0,0,1,14000.0,0,0,0,-0.988
2019,34800.0,0,1,32500.0,0,0,0,-0.755
2011,78980.0,1,1,10400.0,0,0,0,0.874
2017,49750.0,0,1,23950.0,0,0,0,-0.079
2005,104000.0,0,1,5699.0,0,0,0,-0.031
2023,490.0,0,1,124999.0,0,0,0,0.195
2018,35000.0,0,1,35999.0,0,0,0,0.164
2016,106731.0,0,1,42000.0,0,0,0,0.471
2001,135000.0,0,1,6500.0,0,0,0,-0.231
2018,51300.0,1,1,23950.0,0,0,0,-0.071
2014,106000.0,1,1,10000.0,0,0,0,-0.631
2022,2000.0,0,1,45000.0,0,0,0,-0.067
2021,28150.0,0,1,72950.0,0,0,0,1.279
2020,95993.0,0,1,42850.0,1,0,0,-0.585
2019,48619.0,1,1,55000.0,0,0,0,1.021
2020,68364.0,0,1,35900.0,0,0,0,0.845
2023,2894.0,0,1,86999.0,0,0,0,0.19
2007,51850.0,0,1,76400.0,0,0,0,1.569
2012,63000.0,0,1,34999.0,0,0,0,-0.031
2017,61117.0,0,1,62500.0,0,0,0,1.055
2008,80000.0,1,1,6800.0,0,0,0,-0.49
2019,19000.0,0,1,49000.0,0,0,0,1.188
2019,67400.0,0,1,46500.0,0,0,0,0.845
2010,93000.0,0,1,10199.0,0,0,0,-0.536
2017,99500.0,0,1,32000.0,0,0,0,0.717
2006,122000.0,0,1,9500.0,0,0,0,-0.762
2011,91700.0,0,1,10999.0,0,0,0,-0.131
2003,66150.0,1,1,3850.0,0,0,0,-0.14
2015,39000.0,0,1,50000.0,0,0,0,0.255
2019,67650.0,1,1,26990.0,0,0,0,0.845
2021,7388.0,0,1,32541.0,0,0,0,-0.041
2017,70968.0,0,1,26299.0,0,0,0,0.879
2018,24850.0,0,1,92500.0,0,0,0,0.167
2011,106700.0,0,1,7500.0,0,0,0,-0.202
2008,51808.0,0,1,17800.0,0,0,0,-0.248
2009,123000.0,0,1,11500.0,0,0,0,0.64
2017,53500.0,1,1,35000.0,0,0,0,0.017
2012,7982.0,0,1,30900.0,0,0,0,0.64
2023,16113.0,0,1,70000.0,0,0,0,0.852
2007,61000.0,0,1,60200.0,0,0,0,0.205
2014,29000.0,0,1,29000.0,0,0,0,1.055
2019,54900.0,0,1,41900.0,0,0,0,-0.048
2013,3921.0,0,1,105000.0,0,0,0,0.24
2015,82900.0,0,1,29950.0,0,0,0,0.471
2011,87500.0,1,1,10600.0,0,0,0,-0.033
2022,19200.0,1,1,50000.0,0,0,0,1.105
2019,168000.0,1,1,26000.0,0,0,0,-0.945
2011,77699.0,0,1,9995.0,0,0,0,-0.06
2021,50000.0,0,1,28300.0,0,0,0,-0.755
2016,91812.0,1,1,14980.0,1,0,0,-0.576
2016,67499.0,0,1,27500.0,0,0,0,-0.143
2017,62660.0,0,1,30000.0,0,0,0,1.15
2020,35938.0,0,1,52645.0,0,0,0,0.055
2018,41000.0,0,1,41999.0,0,0,0,0.471
2015,111000.0,0,1,13000.0,0,0,0,-0.969
2021,28105.0,1,0,32455.0,1,0,0,-0.939
2006,87500.0,1,1,44500.0,0,0,0,1.112
2011,119000.0,1,1,9999.0,0,0,0,1.036
2005,60000.0,1,1,5500.0,0,0,0,-0.124
1997,170000.0,0,1,9950.0,0,0,0,0.319
2021,24158.0,0,1,29999.0,0,0,0,-0.738
2023,8000.0,0,1,65000.0,0,0,0,-0.019
2015,7600.0,0,1,52000.0,0,0,0,1.036
2022,12500.0,0,1,55000.0,0,0,0,-0.043
2016,95400.0,0,1,27500.0,0,0,0,1.021
2018,32000.0,0,1,65000.0,0,0,0,1.152
2012,181000.0,0,1,7900.0,0,0,0,-0.843
2023,9000.0,0,1,58900.0,0,0,0,0.352
2011,114323.0,0,1,6000.0,0,0,0,-0.845
2018,65441.0,0,1,15999.0,0,0,0,-0.845
2019,51700.0,0,1,38995.0,0,0,0,0.06
2017,45843.0,0,1,45999.0,0,0,0,0.633
2019,48549.0,0,1,42599.0,1,0,0,1.137
2019,8500.0,0,1,67000.0,0,0,0,1.245
2023,2950.0,0,1,29900.0,0,0,0,0.0
2016,7928.0,0,1,15000.0,0,0,0,0.161
2010,91000.0,0,1,8000.0,0,0,0,0.161
1995,117000.0,1,1,3500.0,0,0,0,-0.49
2016,88900.0,1,1,15450.0,0,0,0,0.005
2007,135000.0,1,1,10000.0,0,0,0,0.343
2013,154247.0,1,1,7999.0,0,0,0,0.874
2017,51300.0,0,1,34999.0,0,0,0,-0.036
2023,15736.0,0,1,55600.0,0,0,0,0.081
2002,44168.0,0,1,30000.0,0,0,0,0.771
2002,8454.0,0,1,51900.0,0,0,0,-0.019
2010,11459.0,1,1,83500.0,0,0,0,1.021
2022,11250.0,0,1,54490.0,0,0,0,1.236
2023,5200.0,0,1,69995.0,0,0,0,1.188
2004,44300.0,0,1,8000.0,0,0,0,-0.007
2023,1094.0,0,1,59950.0,1,0,0,0.006
2019,55403.0,0,1,45000.0,0,0,0,-0.007
2011,119750.0,1,1,19780.0,0,0,0,0.052
2015,74595.0,0,1,31650.0,0,0,0,0.933
2014,69000.0,0,1,31900.0,0,0,0,0.793
2017,97700.0,0,1,29748.0,0,0,0,-0.869
2015,119000.0,0,1,16500.0,0,0,0,-0.076
2005,103500.0,1,1,10995.0,0,0,0,-0.095
2019,35000.0,0,1,53900.0,0,0,0,0.233
2015,76500.0,0,1,26500.0,0,0,0,-0.788
2005,160000.0,1,1,13000.0,0,0,0,-0.11
2015,52500.0,0,1,44900.0,0,0,0,1.112
2020,52100.0,0,1,44000.0,0,0,0,0.471
2016,208864.0,0,1,27000.0,0,0,0,0.717
2016,97700.0,0,1,10700.0,0,0,0,-0.964
2019,50000.0,0,1,78499.0,0,0,0,1.055
2016,89563.0,0,1,28500.0,0,0,0,0.017
2019,12466.0,0,1,34000.0,0,0,0,0.879
2008,654.0,1,1,35345.0,0,0,0,1.152
2003,239000.0,1,1,10300.0,0,0,0,0.76
2013,83150.0,0,1,21750.0,0,0,0,-0.079
2014,73500.0,0,1,6730.0,0,0,0,-0.85
2014,57550.0,0,1,29995.0,0,0,0,-0.774
2011,125000.0,0,1,13000.0,0,0,0,-0.064
2015,51000.0,0,1,22000.0,0,0,0,-0.071
2008,74582.0,1,1,17950.0,0,0,0,0.398
2010,61600.0,0,1,51750.0,0,0,0,0.076
2020,49688.0,0,1,27350.0,0,0,0,-0.091
2014,35250.0,0,1,19750.0,0,0,0,0.081
2003,87500.0,0,1,16999.0,0,0,0,0.586
2014,162731.0,0,1,32999.0,0,0,0,0.633
2023,7500.0,0,1,65000.0,0,0,0,1.021
2001,122000.0,0,1,3990.0,0,0,0,0.271
2015,122961.0,1,1,13600.0,0,0,0,-0.883
2021,12000.0,0,1,22000.0,0,0,0,1.188
2017,169500.0,0,1,20900.0,0,0,0,0.938
2021,23000.0,0,1,47000.0,0,0,0,0.879
2011,11100.0,0,1,11995.0,0,0,0,0.243
2016,79785.0,1,1,16770.0,1,0,0,-0.746
2020,6400.0,0,1,54000.0,0,0,0,0.307
2011,135603.0,1,1,16000.0,0,0,0,-0.131
2017,72922.0,0,1,41500.0,0,0,0,0.471
2016,67280.0,0,1,41999.0,0,0,0,0.84
2020,35550.0,1,1,24899.0,0,0,0,-0.576
2017,101750.0,0,1,18000.0,0,0,0,-0.774
2006,215000.0,1,1,14500.0,0,0,0,0.398
2020,30426.0,0,1,41250.0,1,0,0,-0.939
2015,70000.0,0,1,23000.0,0,0,0,0.107
2018,45578.0,0,1,35000.0,0,0,0,-0.557
2011,111000.0,1,1,5500.0,0,0,0,-0.274
2018,105000.0,0,1,20900.0,0,0,0,-0.014
2006,220450.0,0,1,9950.0,0,0,0,0.393
2016,80000.0,0,1,30499.0,0,0,0,1.055
2017,56000.0,0,1,37500.0,0,0,0,0.431
2010,123500.0,0,1,13500.0,0,0,0,0.845
2007,87888.0,0,1,17000.0,0,0,0,-0.002
2019,85253.0,0,1,37499.0,0,0,0,0.31
2015,70582.0,0,1,19900.0,0,0,0,-0.774
2021,17000.0,0,1,44340.0,0,0,0,-0.85
2018,48000.0,0,1,26750.0,0,0,0,-0.774
2019,6188.0,0,1,51890.0,0,0,0,0.717
2009,152270.0,1,1,9750.0,0,0,0,-0.317
2010,87500.0,1,1,14900.0,0,0,0,0.505
2015,111700.0,0,1,21500.0,0,0,0,0.029
2017,35650.0,0,1,75900.0,0,0,0,1.279
2019,45617.0,0,1,53000.0,0,0,0,1.021
2020,15000.0,1,1,7850.0,0,0,0,0.071
2010,107000.0,1,1,15000.0,0,0,0,-0.124
2020,41500.0,0,1,32300.0,0,0,0,0.131
2004,73000.0,0,1,22500.0,0,0,0,1.895
2023,4000.0,0,1,84997.0,0,0,0,1.188
2019,85325.0,1,1,32000.0,0,0,0,0.143
2007,153000.0,0,1,10300.0,0,0,0,-0.252
2001,103000.0,0,1,16000.0,0,0,0,-0.069
2017,66500.0,0,1,23999.0,0,0,0,-0.036
2004,130000.0,0,1,6500.0,0,0,0,-0.179
2017,59500.0,1,1,47000.0,0,0,0,1.245
2013,153350.0,1,1,7000.0,0,0,0,0.505
2017,70000.0,0,1,19999.0,0,0,0,0.717
2015,82963.0,0,1,21000.0,0,0,0,0.933
2003,183000.0,1,1,8995.0,0,0,0,0.324
2018,42000.0,0,1,68000.0,0,0,0,0.471
2018,52744.0,0,1,36570.0,0,0,0,-0.738
2016,142400.0,0,1,36949.0,0,0,0,0.938
2018,115465.0,0,1,17000.0,0,0,0,-0.086
2021,4100.0,0,1,71200.0,0,0,0,1.062
2021,18000.0,1,1,30000.0,0,0,0,0.052
2014,89500.0,0,1,17500.0,0,0,0,0.717
2023,28500.0,0,1,63000.0,0,0,0,0.717
2015,67800.0,0,1,35000.0,0,0,0,0.167
2018,75000.0,1,1,18500.0,0,0,0,-0.581
2009,82000.0,0,1,18500.0,0,0,0,0.471
2018,15600.0,1,1,61350.0,0,0,0,1.071
2020,2750.0,0,1,104500.0,0,0,0,1.919
2011,95500.0,1,1,6750.0,0,0,0,-0.869
2005,130000.0,0,1,6500.0,0,0,0,-0.167
2016,60000.0,0,1,27000.0,0,0,0,-0.843
2022,1275.0,0,1,3200.0,0,0,0,-0.819
2019,39102.0,1,1,45950.0,0,0,0,0.471
2015,184421.0,0,1,62425.0,0,0,0,0.717
2014,161894.0,0,1,17000.0,0,0,0,-0.071
2021,37806.0,0,1,42000.0,0,0,0,-0.067
2020,21165.0,0,1,48295.0,0,0,0,0.842
2010,177702.0,0,1,13000.0,0,0,0,-0.167
2009,122000.0,0,1,15000.0,0,0,0,-0.298
2014,84220.0,0,1,47000.0,0,0,0,0.605
2019,12000.0,0,1,59000.0,0,0,0,1.188
2017,63398.0,0,1,28500.0,0,0,0,-0.738
2008,153000.0,0,1,6500.0,0,0,0,-0.033
2010,106000.0,1,1,7900.0,0,0,0,0.471
2021,22480.0,0,1,69500.0,0,0,1,2.095
2021,7578.0,0,1,82499.0,1,0,0,1.648
2022,13079.0,0,1,47000.0,0,0,0,-0.262
2019,45000.0,0,1,70250.0,0,0,0,1.021
2010,138700.0,0,1,5800.0,0,0,0,-0.231
1996,15000.0,0,1,8000.0,0,0,0,0.319
2021,48613.0,1,1,53722.0,0,0,0,1.021
2022,28000.0,0,1,46500.0,0,0,0,0.19
2003,170000.0,1,1,7500.0,0,0,0,-0.248
2007,165000.0,0,1,4000.0,0,0,0,-0.052
2019,73000.0,0,1,40000.0,0,0,0,1.176
2017,112000.0,1,1,24950.0,0,0,0,-0.074
2004,106700.0,1,1,9995.0,0,0,0,0.94
2022,67073.0,0,1,45999.0,0,0,0,0.31
2017,51890.0,0,1,64500.0,0,0,0,1.279
2018,33000.0,0,1,33000.0,0,0,0,-0.745
2016,111650.0,0,1,18500.0,0,0,0,-0.171
2020,67900.0,0,1,35900.0,1,0,0,0.006
2018,44460.0,0,1,38200.0,0,0,0,-0.043
2012,107000.0,0,1,12500.0,0,0,0,-0.057
2010,133578.0,1,1,6999.0,0,0,0,-0.031
2009,99000.0,0,1,5000.0,0,0,0,-0.869
2004,170000.0,1,1,22000.0,0,0,0,0.331
2012,92000.0,0,1,18955.0,0,0,0,-0.845
2022,1877.0,0,1,60894.0,0,0,0,0.057
2021,60100.0,0,1,43550.0,0,0,0,-0.219
2018,21000.0,0,1,130000.0,0,0,0,0.574
2020,30300.0,0,1,60500.0,0,0,0,-0.067
2020,29850.0,1,1,50999.0,0,0,0,0.057
2014,45843.0,0,1,37500.0,0,0,0,-0.06
2021,100312.0,0,1,23105.0,0,0,0,-0.884
2023,12000.0,0,1,48000.0,0,0,0,-0.64
2014,99524.0,1,1,24995.0,0,0,0,0.819
2017,49600.0,1,1,30950.0,0,0,0,-0.007
2021,40000.0,0,1,48500.0,0,0,0,1.021
1996,85760.0,0,1,14500.0,0,0,0,0.652
2019,8228.0,0,1,78990.0,0,0,0,0.06
2016,126000.0,1,1,12900.0,0,0,0,-0.071
2021,13000.0,0,1,83000.0,0,0,0,-0.738
2018,96000.0,1,1,19500.0,0,0,0,-0.031
2005,74500.0,0,1,12500.0,0,0,0,-0.231
2018,100564.0,1,1,38095.0,0,0,0,0.874
1998,120000.0,0,1,4495.0,0,0,0,-1.045
2018,6700.0,0,1,36000.0,0,0,0,1.105
2019,48613.0,0,1,34000.0,0,0,0,1.021
2022,22000.0,1,1,69790.0,0,0,0,0.717
2017,13554.0,0,1,48990.0,0,0,0,2.04
2008,227010.0,0,1,5500.0,0,0,0,-0.057
2012,66000.0,1,1,15000.0,0,0,0,-0.067
2018,26000.0,1,1,53000.0,0,0,0,0.31
2022,12459.0,0,1,69500.0,0,0,0,-0.995
2021,63866.0,0,1,27518.0,1,0,0,1.137
2014,74414.0,0,1,12000.0,0,0,0,-0.052
2015,60000.0,0,1,29800.0,0,0,0,0.471
2015,43903.0,1,1,13700.0,0,0,0,-0.838
1996,58500.0,0,1,13900.0,0,0,0,0.161
2011,111000.0,0,1,11000.0,0,0,0,-0.298
2019,55000.0,0,1,29000.0,0,0,0,-0.086
2007,138600.0,0,1,19500.0,0,0,0,-0.774
2003,153843.0,1,1,9750.0,0,0,0,-0.205
2003,271000.0,1,1,6750.0,0,0,0,-0.921
2022,45000.0,0,1,19395.0,0,0,0,-0.736
2001,116500.0,0,1,11900.0,0,0,0,-0.236
1994,50750.0,0,1,15000.0,0,0,0,0.161
2018,12466.0,1,1,26950.0,0,0,0,0.879
2014,89500.0,0,1,15500.0,0,0,0,-0.774
2014,8700.0,0,1,23000.0,0,0,0,0.055
2016,37700.0,0,1,28500.0,0,0,0,0.824
2011,137355.0,0,1,8250.0,0,0,0,0.052
2013,106000.0,1,1,17900.0,0,0,0,-0.071
2018,74414.0,0,1,30750.0,0,0,0,0.717
2007,191775.0,0,1,10340.0,0,0,0,0.602
2017,114500.0,1,1,23500.0,0,0,0,0.981
2007,66500.0,0,1,6999.0,0,0,0,1.036
2022,2570.0,0,1,84999.0,0,0,0,0.233
2016,89148.0,0,1,31900.0,0,0,0,-0.043
2016,61000.0,0,1,37000.0,0,0,0,1.098
2022,8400.0,0,1,63900.0,0,0,0,1.188
2017,154247.0,1,1,10000.0,0,0,0,-0.06
2016,38000.0,1,1,15000.0,0,0,0,0.161
2015,29500.0,0,1,29000.0,0,0,0,1.055
2020,30000.0,0,1,30000.0,0,0,0,-0.048
2015,120000.0,0,1,37000.0,0,0,0,1.036
2017,48208.0,0,1,34500.0,0,0,0,0.074
2022,1800.0,0,1,65990.0,0,0,0,-0.067
2023,1500.0,0,1,104000.0,0,0,0,2.083
2010,63750.0,0,1,22500.0,0,0,0,1.271
2018,5800.0,1,1,22999.0,0,0,0,-0.802
2019,49279.0,0,1,49900.0,0,0,0,-0.581
2008,132000.0,0,1,9500.0,0,0,0,-0.124
2016,58375.0,0,1,30000.0,0,0,0,-0.66
2017,40000.0,0,1,23000.0,0,0,0,-0.66
2022,7400.0,0,1,29000.0,0,0,0,1.188
2019,54700.0,0,1,26999.0,0,0,0,-0.821
2019,115000.0,0,1,39000.0,0,0,0,-0.024
2020,1050.0,0,1,29900.0,0,0,0,-0.736
2010,134000.0,0,1,10500.0,0,0,0,-0.229
2014,120000.0,0,1,34500.0,0,0,0,0.633
2019,53900.0,0,1,75950.0,0,0,0,-0.083
2017,69600.0,0,1,31000.0,0,0,0,1.105
2007,142000.0,0,1,12000.0,0,0,0,-1.002
2012,61549.0,0,1,36999.0,0,0,0,-0.014
2017,1389.0,0,1,35470.0,0,0,0,0.66
2022,15577.0,0,0,19599.0,0,0,0,-1.09
2004,64800.0,0,1,26000.0,0,0,0,0.874
2006,130000.0,1,1,65000.0,0,0,0,0.676
2016,74582.0,0,1,16500.0,0,0,0,-0.043
2021,18000.0,0,1,38999.0,0,0,0,-0.121
2021,17600.0,0,1,82950.0,0,0,0,0.352
2021,28000.0,0,1,44000.0,0,0,0,0.19
1999,107818.0,0,1,7200.0,0,0,0,0.771
2021,12000.0,0,1,27000.0,0,0,0,-0.738
2016,68425.0,0,1,36800.0,0,0,0,-0.745
2016,116612.0,0,1,27500.0,0,0,0,0.845
2020,6188.0,0,1,63500.0,0,0,0,0.842
2001,248000.0,0,1,3500.0,0,0,0,0.507
2020,49899.0,0,1,37500.0,0,0,0,0.017
2017,50780.0,0,1,52000.0,0,0,0,1.021
2021,25568.0,0,1,98900.0,1,0,0,-0.133
2012,162000.0,0,1,11500.0,0,0,0,-0.071
2023,1185.0,0,1,43900.0,0,0,0,-0.593
2023,4500.0,0,1,67500.0,0,0,0,-0.64
2014,67686.0,0,1,16500.0,0,0,0,-1.045
2022,17500.0,0,1,98000.0,0,0,0,0.071
2003,80081.0,0,1,13000.0,0,0,0,-1.04
2007,199296.0,0,1,4500.0,0,0,0,-0.319
2010,36500.0,0,1,28000.0,0,0,0,0.874
2017,76500.0,0,1,28000.0,0,0,0,0.024
2010,120500.0,0,1,9500.0,0,0,0,-0.124
2023,2100.0,0,1,78350.0,0,0,0,0.167
2016,160000.0,0,1,17500.0,0,0,0,-0.055
2017,99915.0,1,1,36000.0,0,0,0,0.06
2017,48000.0,0,1,29500.0,0,0,0,0.879
2016,71280.0,0,1,19750.0,0,0,0,-0.131
2016,110380.0,1,1,13500.0,0,0,0,-0.774
2020,26000.0,0,1,50500.0,0,0,0,-0.64
2015,69100.0,0,1,34000.0,0,0,0,0.781
2015,13180.0,0,1,70000.0,0,0,0,1.055
2007,150000.0,1,1,5500.0,0,0,0,-0.119
2019,25361.0,0,1,32471.0,0,0,0,-0.041
2017,11000.0,0,1,50000.0,0,0,0,1.245
2020,55900.0,0,1,37000.0,0,0,0,-0.738
2018,26000.0,0,1,48000.0,0,0,0,0.819
2014,120000.0,0,1,7500.0,0,0,0,-0.802
2016,99915.0,0,1,21000.0,0,0,0,-0.036
2015,105667.0,0,1,19995.0,0,0,0,0.717
2015,127980.0,0,1,29500.0,0,0,0,0.85
2011,56000.0,1,1,22000.0,0,0,0,0.74
2019,59700.0,0,1,18750.0,0,0,0,-0.838
2009,149000.0,1,1,6500.0,0,0,0,-1.048
2010,122000.0,1,1,4800.0,0,0,0,-0.69
2021,13650.0,0,1,66900.0,0,0,0,1.105
2011,119000.0,0,1,16500.0,0,0,0,-0.295
2015,106700.0,0,1,17500.0,0,0,0,-0.774
2021,23600.0,0,1,99999.0,0,0,0,-0.755
2007,61117.0,0,1,5200.0,0,0,0,1.036
2007,179000.0,1,1,17900.0,0,0,0,-0.11
2014,105674.0,0,1,21000.0,0,0,0,0.107
2021,25500.0,0,1,51900.0,0,0,0,-0.014
2016,73101.0,0,1,34950.0,0,0,0,-0.738
2017,29850.0,0,1,61599.0,0,0,0,1.236
1999,153000.0,1,1,3550.0,0,0,0,-0.124
2014,65000.0,1,1,36000.0,0,0,0,-0.033
2021,17836.0,0,1,26497.0,1,0,0,-0.746
2009,151600.0,0,1,7858.0,0,0,0,-0.483
1997,120000.0,1,1,5500.0,0,0,0,0.402
2013,112465.0,0,1,18000.0,0,0,0,-0.036
2015,70000.0,0,1,31995.0,0,0,1,2.095
2017,76500.0,0,1,16750.0,0,0,0,1.21
2020,53814.0,0,1,53500.0,0,0,0,0.717
2014,90000.0,0,1,16500.0,0,0,0,-0.829
2005,93000.0,0,1,5499.0,0,0,0,1.745
2017,47280.0,0,1,52900.0,0,0,0,0.85
2020,29140.0,1,1,41500.0,0,0,0,1.071
2022,34121.0,0,1,54500.0,0,0,0,0.131
2007,118000.0,0,1,3600.0,0,0,0,-1.002
2023,1912.0,0,1,85950.0,0,0,0,0.21
2004,126000.0,0,1,12900.0,0,0,0,0.586
2013,83150.0,1,1,15499.0,0,0,0,-0.002
2017,79000.0,0,1,31500.0,0,0,0,0.645
2011,89700.0,1,1,21000.0,0,0,0,-0.031
2005,232492.0,1,1,46900.0,0,0,0,1.005
2020,34000.0,0,1,41500.0,0,0,0,-0.757
2017,64558.0,0,1,13500.0,0,0,0,-0.821
2008,167000.0,0,1,31000.0,0,0,0,0.76
2021,82900.0,0,1,45277.0,1,0,1,1.137
2005,122000.0,1,1,11500.0,0,0,0,-0.036
2017,59250.0,0,1,18999.0,0,0,0,-0.976
2020,49688.0,0,1,31000.0,0,0,0,-0.755
2016,98650.0,0,1,11495.0,0,0,0,-0.821
2015,123500.0,0,1,10900.0,0,0,0,1.105
2019,76000.0,0,1,17000.0,0,0,0,-0.105
2012,70500.0,0,1,12000.0,0,0,0,-0.821
2017,29000.0,0,1,37000.0,0,0,0,0.717
2020,26500.0,0,1,63500.0,0,0,0,-0.757
2006,91680.0,0,1,12000.0,0,0,0,-0.124
2022,22169.0,0,1,57352.0,1,0,0,-0.091
2021,28237.0,1,1,22999.0,0,0,0,-0.091
2018,28220.0,0,1,69900.0,0,0,0,1.098
2012,100730.0,0,1,5000.0,0,0,0,-0.774
2016,54300.0,1,1,113000.0,0,0,0,0.852
2017,89000.0,1,1,24500.0,0,0,0,0.071
2014,78568.0,0,1,19750.0,0,0,0,-0.774
2017,53169.0,0,1,41500.0,0,0,0,1.131
2011,122000.0,0,1,11500.0,0,0,0,0.64
2008,122000.0,1,1,7999.0,0,0,0,0.812
2006,15167.0,0,1,9995.0,0,0,0,0.74
2014,72784.0,0,1,7200.0,0,0,0,0.84
2017,69771.0,0,1,25900.0,0,0,0,-0.721
2013,79422.0,0,1,18995.0,0,0,0,0.831
2006,26021.0,1,1,62999.0,0,0,0,0.029
2005,70000.0,1,1,22000.0,0,0,0,-0.064
2013,39900.0,0,1,28000.0,0,0,0,1.131
2011,29800.0,0,1,27999.0,0,0,0,1.15
2014,92984.0,1,1,32850.0,0,0,0,0.052
2020,19000.0,0,1,89999.0,0,0,0,-0.757
2017,73800.0,1,1,22999.0,0,0,0,-0.745
2007,90000.0,0,1,7599.0,0,0,0,-0.052
2015,60942.0,0,1,39985.0,0,0,0,0.255
2016,58000.0,1,1,5500.0,0,0,0,0.06
2019,51335.0,1,1,30000.0,0,0,0,0.645
2020,48000.0,1,1,29999.0,0,0,0,-0.019
2012,105000.0,0,1,11500.0,0,0,0,0.714
2010,106000.0,0,1,13800.0,0,0,0,-0.124
2009,120000.0,0,1,16900.0,0,0,0,-0.907
2003,110022.0,0,1,8500.0,0,0,0,-1.138
2017,46100.0,0,1,50500.0,0,0,0,0.131
2013,198000.0,0,1,8400.0,0,0,0,-0.988
2022,7455.0,0,1,91900.0,1,0,0,-0.133
2008,77925.0,1,1,29950.0,0,0,0,-0.124
2006,172600.0,1,1,6500.0,0,0,0,0.029
2006,6200.0,0,1,49700.0,0,0,0,0.133
2012,63295.0,0,1,29000.0,0,0,0,0.06
2002,52694.0,1,1,33500.0,0,0,0,0.802
2022,17000.0,0,1,65000.0,0,0,0,0.176
2020,23442.0,0,1,49500.0,0,0,0,-0.85
2021,49252.0,0,1,39000.0,0,0,0,0.717
2020,23700.0,0,1,55000.0,0,0,0,-0.067
2016,85500.0,1,1,27800.0,0,0,0,-0.031
2019,3000.0,0,1,49500.0,0,0,0,1.105
2020,30918.0,0,1,69500.0,0,0,0,0.131
2016,55000.0,0,1,27900.0,0,0,0,1.095
2013,80124.0,0,1,26000.0,0,0,0,0.617
2016,120000.0,0,1,7500.0,0,0,0,0.161
2013,80081.0,0,1,24900.0,0,0,0,0.052
2017,19324.0,0,1,75000.0,0,0,0,0.74
2015,102000.0,1,1,28500.0,0,0,0,0.029
2014,98700.0,0,1,15000.0,0,0,0,0.255
2001,29400.0,0,1,29000.0,0,0,0,-0.019
2017,22000.0,0,1,69995.0,0,0,0,1.498
2023,1800.0,0,1,44750.0,0,0,0,1.188
2015,63300.0,1,1,29993.0,0,0,0,-0.036
2008,122000.0,0,1,11500.0,0,0,0,0.655
2007,130000.0,0,1,7000.0,0,0,0,0.54
2009,110000.0,0,1,12900.0,0,0,0,0.633
2018,49500.0,0,1,35995.0,0,0,0,0.717
2021,24500.0,0,1,51999.0,0,0,0,1.188
2021,35550.0,1,1,14945.0,0,0,0,-0.576
2021,23647.0,0,1,43640.0,0,0,0,0.842
2015,100245.0,0,1,18900.0,0,0,0,-0.869
2005,123500.0,1,1,9995.0,0,0,0,-0.226
2019,36250.0,1,1,47350.0,0,0,0,-0.048
2014,110000.0,0,1,17000.0,0,0,0,-0.845
2018,15882.0,0,1,42599.0,0,0,0,1.09
2020,65000.0,0,1,52000.0,0,0,0,0.131
2002,170552.0,1,1,6500.0,0,0,0,-0.226
2012,98000.0,1,1,19500.0,0,0,0,0.633
2017,61874.0,0,1,19000.0,0,0,0,-0.631
2015,120000.0,1,1,3500.0,0,0,0,-0.771
2011,36524.0,0,1,14000.0,0,0,0,-0.143
2019,49700.0,0,1,60000.0,0,0,0,0.845
2013,81400.0,0,1,17000.0,0,0,0,0.117
2014,86653.0,0,1,17800.0,0,0,0,-0.8
2011,130000.0,0,1,7000.0,0,0,0,-0.298
2020,51300.0,0,1,28250.0,0,0,0,-0.06
2016,132269.0,0,1,17500.0,0,0,0,-0.483
2016,92000.0,1,1,34995.0,0,0,0,-0.06
2013,100730.0,0,1,16500.0,0,0,0,-0.483
2018,56837.0,0,1,34000.0,0,0,0,-0.007
2015,123500.0,1,1,19000.0,0,0,0,-0.024
2019,37705.0,0,1,38500.0,0,0,0,0.06
2014,75600.0,1,1,22000.0,0,0,0,-0.033
2017,68364.0,0,1,29000.0,0,0,0,0.06
2019,112000.0,0,1,50500.0,0,0,0,1.176
2003,126000.0,1,0,13850.0,0,0,0,0.545
2021,3521.0,0,1,43640.0,0,0,0,0.842
2007,143000.0,0,1,6900.0,0,0,0,-0.124
2016,112000.0,0,1,18000.0,0,0,0,-0.024
2012,93500.0,0,1,13800.0,0,0,0,-0.052
2021,9400.0,0,1,46900.0,0,0,0,0.071
2018,84054.0,0,1,20950.0,0,0,0,-0.983
2018,59271.0,0,1,54000.0,0,0,0,0.06
2018,10850.0,0,1,36340.0,0,0,0,1.188
2022,13000.0,0,1,30000.0,0,0,0,-0.755
2001,119000.0,0,1,15000.0,0,0,0,-0.45
2021,13250.0,0,1,85500.0,0,0,0,1.279
2013,95600.0,0,1,13999.0,0,0,0,-0.131
2005,2100.0,0,1,55600.0,0,0,0,-0.576
2020,23600.0,0,1,23999.0,1,0,0,-0.585
2019,59459.0,0,1,33999.0,0,0,0,-0.121
2004,163000.0,1,1,8500.0,0,0,0,-0.167
2018,21000.0,0,1,81500.0,0,0,0,0.574
